phone_name,size,color,username,star,title,date,review
iPhone XS,256GB,Argent,mathlann,3,Si vous venez d'iOs ce tel peu vous plaire,2018-12-23,"Plus grand que mon iPhone7 qu'il remplace, l'iPhone XS rentre difficilement dans la poche. De plus avec ses 208g, il ne pose pas de problèmes à un jean mais il déforme les pantalons avec moins de tenu. Au chapitre des reproches il y a toujours le manque de la prise casque qui reste une vrai galère au jour le jour. Il faut choisir entre charger, et avoir du son. Les adapteurs doubleur de lightning transformant ce téléphone en vrai usine à gaz. Alors dès qu'on a une prise on charge pour ne pas tomber en panne. Et dès que le tel sonne on débranche et on remet le casque. On branche, on débranche, on branche on débranche.... pénible, surtout qu'on fini toujours pas tomber en panne de batterie quand même et là c’est torticolis assuré pour tenir le tel coincé à l’oreille tous en chargeant l’iPhone et avoir les 2 mains sur le clavier. Du coup, la parade que j’ai, c’est d’avoir gardé le 7 dans lequel j’ai mis une puce à 2E chez free. Et quand l’XS est HS je fais un renvoie d’appel sur le 7, ce qui me permet de recharger l’XS. La dalle est moins résistante aux rayures que l'iPhone 7, j'ai déjà des micros rayures. Je possède un Mac sous 10.11 que je ne veut pas faire évoluer pour des questions de comptabilité logiciel et de périphériques. Cet Os n'est pas vieux (mon iMac n'a que 2 ans et demis!) et pourtant, impossible de faire avaler à Photo le nouveau format de vidéo en H265, ni les photos en HEIF, et Apple ne fournis aucune mise à jour de codec pour régler cela, c'est pour moi juste inadmissible. Alors il existe des solutions de contournement via des logiciels tiers, mois je fais une copie dans drive de synology, puis je récupère mes photos et vidéo sur mon NAS que je converti en suite avec handbrake pour les vidéos et iMazing HEIC Converter pour les photos. Mais c'est vraiment pénible. Autre soucis plus lié a l'environnement Apple, il est possible de partager en airplay l'écran de liPhone sur une Apple TV, mais pas sur un mac.... Sauf que lorsque vous faites une réunion rapide dans un bureau pas mal de gens on un mac mais personne n'a d'AppleTV. On se retrouve donc souvent à 3 ou 4 autour du tout petit écran de l'iPhone à zoomer et dézommer un document….. Et comme vous aurez toujours au milieu un adepte d'android vous ne passerez pas à coté de quelques moqueries. Et n’utilisez pas siri, sinon vous allez devenir la tête de turc de la réunion.Apple a supprimé le touchID au profit de faceID. Sauf que si comme moi vous n’êtes jamais en face de votre tel (posé sur un support) et bien on passe son temps à faire le code. Et c’est un gros retour en arrière. FaceID c’est bien, mais avoir en plus un touchID sous l’écran par exemple aurait été encore mieux!Alors pourquoi ne pas avoir pris un android. Vraiment je me suis posé cette question, et si le pixel3 avait eu une prise casque j’aurais switché.Mais iOs est bien plus sécurisé qu’android. Croyez moi, c’est mon métier, il n’y a aucun débat là dessus.La protection de la vie privée est bien mieux garantie par Apple.Mon environnement personnel et de travail est entièrement sur Apple depuis plus de 18 ans, et j’y ai mes habitudes.La qualité du produit est très bonne, et mes anciens iPhones fonctionnent encore tous, y compris mon 3GS qu’utilise ma fille. Je n’ai eu qu’une panne sur mon iPhone 5S et Apple me l’avait changé à l’époque.La qualité photo et vidéo est très bonne pour un smartphone, et la plage dynamique bien meilleur que sur mon 7. De plus la stabilisation permet de prendre des photos à main levé en basse lumière sans être flou. Inconvénient, je n’ai pas encore trouvé de bon setup pour le coupler avec mon stabilisateur gyroscopique. L’iPhone7 fait de meilleurs vidéo avec un stabilisateur externe.iMessage n’existe pas sous android et je l’utilise tout le temps. Je suis continuellement en ligne et donc très difficilement joiniable. Ma messagerie est systématiquement saturé. Donc iMessage me permet de tenir plusieurs conversations en même temps et à plusieurs par « chat » alors même que je suis déjà au tel.La qualité d’affichage est excélente (presque trop car très flatteuse en terme de rendu)iOs est stable et intuitif. J’ai rapidement pris le coup des nouveau gestes.L’iPhone XS est puissant et rapide, et c’est pour moi un outil de travail, donc j’ai besoin d’un appareil très réactif.J’ai pas mal d’applications que j’ai acheté sur le store, si je change de crèmerie, je devrais les racheter.En conclusion l’iPhone SX est un très bon téléphone, mais pas mal de mesquinerie de la part d’Apple gâche l’usage au jour le jour et au prix du terminal c'est dure à avaler. Je suis reparti sur un iPhone. Mais pas sur que le prochain en soit un."
iPhone XS,64GB,Or,Momodesign77,5,iPhone XS reçu produit certifié Apple,2018-12-18,Merci Amazone pour le service après vente car il y’a 2 mois j’ai commandé le même iPhone XS est j’ai reçu un factice sous androïd du jamais vu j’ai renvoyé le produit remboursement effectué hier je craque je recommande le même téléphone reçu aujourd’hui  nickel produit certifié Apple très content de mon achats malgré le prix trop chère pour un téléphone mais bon c est un vrai bijoux de technologie je recommande
iPhone XS,256GB,Gris,Mickael S,5,"Qualité, durabilité, simplicité = IPhone.",2019-01-14,"Bonjour, avant toute chose, je tiens à vous conseiller de ne commander ce type de produit que vendu par Amazon, cela « garantit » que le produit est neuf est authentique.Je préfère un Apple à android car la qualité est bien supérieure, du au fait qu’ Apple conçoit le matériel est le logiciel et cela donne un tout homogène . Il est parfaitement  fluide, épuré, simple et tout cela dans une très grande puissance. Certes c’est chère mais ayant eu pendant des années un android, je ne regrette pas du tout vu la qualité tant matériel que logiciel. Il dure plus longtemps et se revends bienmieux. Quand à ceux qui ont un iPhone X, je pense que la différence de qualité technique ne vaut pas le changement vu bien entendu son prix hors norme."
iPhone XS,256GB,Gris,Brittan,4,Doutes sur la probité du vendeur...,2019-01-10,"Très désagréable impression de marché gris, le cellophane était découpé trop soigneusement pour que cela soit accidentelle, les accessoires type chargeur ou câble et écouteurs probablement échangés. Tous ces doutes font tomber la confiance dans le Marchand. Heureusement que le téléphone est reconnu par Apple"
iPhone XS,256GB,Or,44xam,5,"Hors de prix, mais si précieux !",2018-12-29,"Il coûte une blinde, même sur Amazon ! Mais 256 Go, c'est quand même appréciable, surtout quand on a galéré pendant des années avec un Iphone 6 16Go...  Cet XS et sa reconnaissance faciale, c'est le top... si on peut y mettre le prix ! Dis donc Apple, tu pourrais pas faire une effort de démocratisation de tes produits ?"
iPhone XS,256GB,Argent,Fannie312,5,Excellent,2019-06-07,Il est arrivé rapidement et en parfaite état. Amazon propose de le payer en quatre fois sans frais. C’est vraiment pratique de le payer ainsi. La qualité de l’écran est excellente ! La reconnaissance faciale fonctionne plutôt bien et il est vraiment beau !
iPhone XS,64GB,Gris,Sekou,5,Reçu avec prime en quelques heures parfait 👌🏿,2019-06-06,Au début un peu angoissé après avoir passer la commande car certains commentaires fessait un peu peur mais téléphone bien reçu avant 22h nickel chrome j’en suis ravi  du iPhone XS 64giga 😁
iPhone XS,256GB,Gris,Greg S,5,Super téléphone,2019-01-07,"acheté à bon prix durant le black friday pour remplacer mon iphone 6s, je suis très satisfait. Très rapide. écran magnifique. Autonomie supérieure aux anciens iphone."
iPhone XS,64GB,Or,Sony,5,iPhone xs,2019-07-02,J’ai acheté cet iPhone car l’encien iPhone a commencé à être vieux.Il est plus rapide plus design plus d’auto De batterie face id
iPhone XS,64GB,Or,Flaconet,4,Jaunissement rapide,2019-03-30,... comme la plupart des housses transparentes
iPhone XS,64GB,Or,Honorine Usseglio-Brancard,5,Magnifique.,2018-12-22,"J’ai eu la chance de recevoir l’iphone XsConforme à la description.Il est magnifique, je recommande sans hésiter."
iPhone XS,256GB,Or,Amelie,5,Très bien,2018-12-28,"Produit conforme à la description, livraison rapide. Sois blister. Rien a dire"
iPhone XS,256GB,Gris,GuillaumeB,5,iPhone au top,2018-11-30,"Super smartphone, très beau et interface fluide."
iPhone XS,256GB,Argent,Bernadette u.,5,Non,2019-06-09,Tous es tres bien
iPhone XS,256GB,Gris,SEGUIN,4,Excellent téléphone mais à prix fort,2018-10-17,"J'ai remplacé mon Iphone 8 par ce nouveau modèle.J’y ai gagné un meilleur écran, une meilleure autonomie ... le tout dans un format presque identique.Le téléphone est super rapide et fluide. Je trouve les photos prises avec très réussies. Et avec 256Go il y a de quoi stocker (je trouvais les 64Go de mon Iphone 8 trop juste au final).Après c'est sûr qu'il est vraiment cher mais en contrepartie on a la garantie d'avoir un SAV au top, des mises à jour sur plusieurs années ...Très satisfait de mon achat."
iPhone XS,256GB,Or,M. B. Serge,2,Bizarre ce prix,2018-11-23,Attention bien vérifier que c'est un produit NEUF
iPhone XS,256GB,Gris,Client d'Amazon,5,Ceci est une révolution,2018-12-05,Pas besoin de décrire le produit aller sur le site Apple mais sinon téléphone un peu grand pour des petites mains
iPhone XS,256GB,Gris,MaX3315,5,Au top,2019-07-06,En remplacement de mon vieillissant iphone 6 plus.Téléphone plus petit dans la poche pour une même taille d'écran !En plus la migration des données est super-simplicime et on retrouve son iPhone comme si ne rien était.Bref satisfait... Certes ça reste onéreux.
iPhone XS,256GB,Gris,Autrement dit,5,C'est le top. 4eme generation d'iPhone pour moi.,2019-03-04,"Contrairement a mon Galaxy Tab, la reconnaissance faciale fonctionne bien, meme la nuit.Je n'ai rien a dire, it just works."
iPhone XS,64GB,Gris,Client d'Amazon,5,Envoie rapide,2019-07-03,Au top
iPhone XS,64GB,Argent,Elysedlx,5,Pas de problème de livraison,2019-07-07,Parfait reçu rapidement et aucun problème
iPhone XS,256GB,Argent,Infinium Corporate,5,OLED magnifique !,2019-03-13,Eh bien c’est un superbe iPhone que j’ai maintenant entre les mains ! Merci pour la livraison !
iPhone XS,64GB,Argent,Valon,5,très bonne,2019-07-13,Très bonne il arrive mon téléphone
iPhone XS,64GB,Argent,Chekir,5,Aussi beau que je puissant,2019-07-12,"J’utilise cet appareil à mes fins personnelles. Il est très puissant, avec un très bon capteur photo et un esthétisme magnifique."
iPhone XS,512GB,Argent,Cousin ,5,iphone,2019-06-15,j'ai recu mon iphone avant hier j'ai galéré a transférer mes donné dedans avec l'ancien iphone j'ai du aller chez appel ou il a galérer egalement sans me promettre de tout sauvegarder sinon le telephone est neuf arrivé par la poste avec signature trés sécuriser et rapide de livraison
iPhone XS,512GB,Argent,alexis,5,Iphone SX Max 512go,2019-04-20,"Je vous remercie pour la rapidité et toutes se qui en découle, le téléphone est juste une merveille.Cet écran Oled c’est du jamais vu et le Face ID d’un pratique et sécurisant.J’adore!!!"
iPhone XS,512GB,Or,Client d'Amazon,5,PARFAIT !!!,2019-03-30,"Neuf, rien à signaler tout ok, reçu en 48h !!!"
iPhone XS,512GB,Or,Alex ,1,pas neuf,2018-11-28,Vue le prix il n’est pas neuf
iPhone XS,512GB,Or,Rebb2,5,BEAU BIJOUX,2019-07-07,"iPhone XS Gold 512 Go bien reçuMagnifique et tous neuf , Zéro  Km .Dommage il ne fait pas la cuisine..Merci AMAZON .."
iPhone XS MaX,256GB,Gris Sidéral,Client d'Amazon,1,arrivé le 8 décembre mais malheureusement il ne fonctionne pas,2018-12-10,"Je me suis fait plaisir mais dès la mise en service,  il ne fonctionne pas. je n'arrive pas à l'éteindre ou l'allumer.je n'ai pas eu l’occasion de m'en servir.  Très déçue."
iPhone XS Max,64GB,Argent,Fremeaux Mickael,1,A fuir !!,2018-12-27,Téléphone soi-disant neuf mais déjà configuré et en hollandais !!! Donc déjà allumé.  Et quand on remet le téléphone à zéro on découvre une application accès guidé à distance.  Qui veut dire qu’ils peuvent gérer tout le téléphone à distance.  Le pire c’est que l’application ne fonctionne pas et que le tactile ne répond plus du tout. La réponse du vendeur ( le  téléphone est sous garantie aller en Apple Store le plus proche )  téléphone qui est censé être neuf mais qui doit partir directement en réparation.  Vendeur à fuir !!!
iPhone XS Max,64GB,Gris Sidéral,Mbus,5,Le smartphone ultime,2018-12-01,"Ce téléphone est excellent sur tous les points. L'écran est incroyable et la puissance démesurée tout en offrant une batterie impressionnante. Les photos Smart HDR sont souvent plus réussies qu'avec des caméras professionnelles..  Bref, cet iPhone est un bijou de technologie, au prix totalement délirant certes, mais qui ravira ceux qui veulent le meilleur de la technologie disponible à ce jour.Par contre à l'intention d'Amazon : livraison SANS SIGNATURE et sur le palier... C'est carrément inadmissible pour un article de ce prix. Que se serait-il passé si le colis avait été volé ???"
iPhone XS MaX,256GB,Gris Sidéral,Dubois Herve,5,A-Mountain au Top,2018-11-08,"Iphone XS mAx reçu ce jour, appareil neuf de 256go au tarif de 1299e merci amazon... cela me change beaucoup de mon ancien iPhone 7. il est parfait. tiens bien dans ma main, attention il faut une grande main, car il est big big.... je remercie le vendeur A-Mountain pour la qualité de son service. 10/10 !!!"
iPhone XS Max,64GB,Argent,Soussa,5,Qualité prix super,2019-02-22,"Excellent produit, très très satisfait de mon achat."
iPhone XS MaX,256GB,Argent,scemama,1,Iphone bloqué par une société luxembourgeoise,2018-12-25,"Extrêmement déçue, certes Iphone arrivé à temps pour Noel mais plaisir gâché. L'iphone s'est bloqué avec mes données perso, visiblement faisant partie d'une flotte d'entreprise. Je n'ai jamais vu ça ...et Apple non plus !!!"
iPhone XS MaX,256GB,Argent,Daddynosaure,5,Comme d'habitude chez Apple : superbe téléphone (iPhone Xs Max),2019-01-18,"Aucune surprise, le téléphone est au top (iPhone Xs Max) : performance, écran (OLED), design, finition, iOS. Tout y est.Ma femme, qui est une afficionados de la marque à la pomme, a adoré son cadeau.Et avec 256 Go, elle pourra tenir au moins 2-3 ans (jusqu'au prochain changement de téléphone...) avant de le remplir.Mais comme d'habitude chez Apple, ça se paie au prix fort et ces dernières années, je déplore une très forte inflation sur les prix chez Apple (un iPhone au prix d'un MacBook...) : il compense la perte de volume par une augmentation des prix...NB : pas d'avis sur l'étanchéité, car je ne l'ai pas testée :-)"
iPhone XS MaX,256GB,Argent,Bertrand.G,5,Parfait!,2018-11-12,"Produit importé mais conforme à la description, aucun problème pour l’utilisation en France, chargeur français dans la boîte.Impossible de trouver moins cher en magasin!Commandé le vendredi, reçu le lundi matin avec la livraison rapide."
iPhone XS MaX,256GB,Argent,lopes,5,toppissime,2018-10-11,parfait livrer en 2 jours ouvré
iPhone XS Max,64GB,Gris Sidéral,Saybah,5,Je pensais à une arnaque mais ?,2019-02-10,"Un pur Iphone XS Max pour un prix plus bas qu'habituellement (1064€ au moment de l'achat, c'est 200 euros économisés !) Il fonctionne parfaitement bien, reconnu correctement pour la synchronisation de l'Apple Store, iCloud et tout ce qui va avec !Il se synchronise avec tout ce qui faut, ce n'est donc pas une arnaque mais un authentique Iphone !Franchement, c'est cher mais qu'est ce que c'est bien !C'est mon premier iOS et franchement, il n'y a pas photo, entre Android et iOS, il y a un monde de différence en terme d'avancée technologique !Votre portefeuille aura mal mais votre confort va être mis en avant !Bon achat !"
iPhone XS Max,64GB,Argent,C.J,5,juste magnifique,2019-01-25,"A ce jour jai bien recu mon telephone il juste magnifique et répond parfaitement a mes attentes ,Rapide fonctionnel l'écran retina est simplement  splendide  quasi 100 euros de moins que chez apple alors a ne pas hésitez  sinon aucun problèmes a signaler commander en Prime recu le lendemainmerci amazon"
iPhone XS MaX,256GB,Argent,FFFan,5,Le meilleur smartphone à ce jour (avis personnel),2019-05-27,"Superbe téléphone.Acheté en couleur blanche, franchement un rendu sans aucune fausse note. Le design est magnifique.Côté fonctionnalités, on a l'un des meilleurs écrans du marché, une reconnaissance faciale à toute épreuve et un OS parfaitement stable et simple. Pour peu que l'on apprécie le style épuré des appareils Apple on ne devrait pas être déçu.Petit moins pour le manque de certaines fonctionnalités que j'attends depuis très longtemps sur iOS : plus d'icônes dans le dock, mode paysage sur l'écran d'accueil (existait sur iPhone 6 Plus ou 7 Plus mais a disparu depuis) et splitscreen (écran partagé)."
iPhone XS Max,64GB,Argent,Client d'Amazon,5,iPhone XS Max,2019-03-07,J’ai toujours utilisé de téléphone de la marque Samsung pour une fois je voulais essayer Apple car j’ai acheté à ma femme un iPhone huit plus du coup j’ai dit je prends le dernier Apple qui vient de sortir le XS Max je suis un peu déçu Car il vaut pas son prix et au niveau du processeur ou bien de la rame je préfère Samsung car le iPhone est un peu long
iPhone XS MaX,256GB,Gris Sidéral,PISUKE,5,Très bien,2019-06-27,"J’avais commandé ce tel chez un vendeur tiers, il a été volé au centre de trie tnt d’Orleans, remboursement 1 mois après.Du coup j’ai pris un 512 xs Max  chez Amazon Allemagne (grosse promo).Il est super, tous les gens qui utilisent un Xr et encore plus un xs  me les vantaient, et en effet j’adore, jolie jouet, coûte chère mais super boîte à outils, je n’utilise plus mon MacBook  2010 et le pc du boulot je m’en sert que pour le boulotj’avais un 6s 128 qui était super mais un peu petit"
iPhone XS Max,64GB,Or,Client d'Amazon,5,iPhone XS Max,2018-11-26,Super téléphone ! Comme d’habitude avec apple !livraison en 1 jour sans frai de port vrai iPhone Max sous blister avec prise Europe moins chère que chez apple ou un autre distributeur ! Ne pas hésitez !
iPhone XS Max,64GB,Or,EtienneDeloraine,5,Produit au top. Un iPhone quoi...,2019-01-21,Heureux de retrouver Apple. C’est une joie de quitter android et de retrouver un os bien finit et un smartphone haut de gamme qui en vaut la peine. Un régale !
