phone_name	size	color	username	star	title	date	review
iPhone 7	32GB	Or Rose	Laurence Soussan	5	Génial à tout point de vue !	2017-06-25	"J'ai reçu le produit le jour J , j'ai trouvé un super iPhone 7 tout neuf et tout beau !Après synchronisation de mes données , j'étais ravie d'utiliser un iPhone à la hauteur de mes attente !Le vendeur est très sérieux et fiable !!Je suis heureuse ... cest tout !!"
iPhone 7	32GB	Noir	Client d'Amazon	4	Très content !	2017-06-23	"sur le produit en lui même, rien à dire, c'est un iphone 7 et neuf ! Moins chère qu'un iphone 6s acheté à l'apple store !livré dans les temps sur ça rien a direPar contre un iphone 7 livré dans ma boite au lettre... :/ Faites bien  attention !L'iphone n'a certe pas eu de dommage mais bon il n'y avait pas grand chose qui le protégé dans le colis...Après la notice et la boite ne sont pas en français (mais en russe) mais bon pour plus de 100euros d’économisé, je prefère l'avoir en russe.. je pense que vous penserez comme moi ;)Je viens de demander au vendeur la facture du téléphone : Je rajouterais la cinquième étoile quand je l'a recevrais...Fin en bref ne vous inquietez pas le vendeur est très fiable et l'iphone extra ! Je vous le recommande de l'acheter ici et certainement pas à l'apple store !"
iPhone 7	128GB	Noir	Client d'Amazon	2	reclamation	2018-01-08	"je déplore la réception du produit,dans du papier bulle et une simple enveloppe,ou et ca boite d origine,la notice d explication et la prise de raccordement pour la charge,non pas satisfait du tout quand on s engagea vendre des portable même reconditionner on le fait correctement...merci"
iPhone 7	32GB	Noir	BUJON Aline	4	RAS	2018-01-04	"iPhone 7 acheté au vendeur A-Mountain. Rien à redire sur le produit, il est arrivé en bon état et est conforme à la description. Seul bémol, c’était Amazon qui était chargé de la livraison et j’ai eu 3jours de retard, mais rien de bien grave. Je recommande vivement étant donné le prix !"
iPhone 7	32GB	Noir	Ediae	1	téléphone pas bon	2018-07-12	"le téléphone que vous m'avez vendu n'est pas bon, il est toujours chaud lorsque vous l'utilisez, donc vous devez le rectifier ou j'arrête ma banque de payer"
iPhone 7	32GB	Noir	JB	5	"Rien à redire, un smartphone de qualité"	2017-12-13	"Aucun problème depuis les mois que je l’utilise! Mon premier portable Apple, et il fait l’admettre ce smartphone à une stabilité géniale! Surtout quand on est habitué aux portables bas de gamme"
iPhone 7	128GB	Or	Bannyles	5	excellent produit	2017-04-29	Utilisateur d'apple depuis le 3GS  je viens de passer du 5 au 7 et surtout de 16 Go à 128Gol'appareil correspond parfaitement à mes attentes
iPhone 7	32GB	Or	karim	5	iphone neuf et reconnu sur apple store	2017-11-10	"livraison rapide . malgre les mauvais avis que j'ai pu lire, je peut dire que le produit est neuf et sous blister. je recommande"
iPhone 7	128GB	Or Rose	Client d'Amazon	1	Déçue	2017-12-12	Très déçue pour le même prix je l'avais neuf chez free il est cabossé sur le côté c'est un cadeau en plus
iPhone 7	32GB	Noir	Yohan	5	Une belle réussite	2017-09-25	"Fidèle client Samsung, J'ai choisi cet iPhone pour ma femme, et je dois dire qu'il ma bluffait.Déjà le design est réussi, le tel est léger et  à une bonne prise en main. Siri est une vrai réussite comparé à l'assistant google. Seul bémol la capacité de stockage non extensible ainsi que l'absence de chargeur rapide. En résumé un très bon smartphone de qualité ."
iPhone 7	128GB	Argent	Client d'Amazon	5	Le meilleur telephone	2017-02-28	Pour moi c est le meilleur téléphone du moment j en ai commander un pour ma femme qui a vraiment accrocher sur l'iphone 7
iPhone 7	32GB	Noir	ClaraG	5	Parfait !	2018-02-25	"Iphone reçu en 24h grâce à Amazon prime !Le produit est bien emballé et dans une boîte Apple. Fournis avec chargeur, écouteurs et adaptateur. La garantie constructeur s’active lors de la création du compte iCloud. Au top ! (Et prix beaucoup plus intéressant que sur Apple) je recommande entièrement !"
iPhone 7	32GB	Noir	REZARD	5	Impeccable.	2017-09-19	"Aucun souci, livraison très rapide, portable sous blister avec garantie ( vérifié sur Apple ).Boite et notice en russe  qui font réaliser une belle économie sur ce téléphone.Facture par mail après demande au vendeur."
iPhone 7	32GB	Noir	Client d'Amazon	5	Parfait	2018-01-10	L’iphone 7 est parfaitAu début j’avais peur qu’il soit défectueux a cause de son prix mais j’ai été étonné quand je l’ai reçu je vous le recommande vraiment ! 5/5
iPhone 7	32GB	Or Rose	marie-christine	1	Mauvais produit	2017-12-23	Très mauvais produit après seulement 3 mois d utilisation le téléphone ne fonctionne pas comme il devrait beug à repetion et autre problème
iPhone 7	32GB	Or	Lechartre Océane	5	Parfait	2017-11-29	"Telephone qui correspond parfaitement à la description, aucune rayure, aucun défaut pour le moment. J’en suis satisfaite à 100 % merci !"
iPhone 7	128GB	Or	SEDOU	4	Un iphone un peu moins fragile mais une vrai chaufferette	2017-08-21	"Si vous avez l'habitude de porter votre téléphone à l'oreille vous aller très vite changé d'avis. Le téléphone chauffe et le kit main-libre est presque une nécessité. Mais à part cela, c'est un Iphone 6 en un peu plus rapide."
iPhone 7	32GB	Noir	Client d'Amazon	5	iPhone 7	2017-08-19	Super j'en suis vraiment satisfait je recommande ce vendeur A-montain j'avais peur qu'il y ai un problème à ce prix là mais pas du tout
iPhone 7	32GB	Noir	Client d'Amazon	4	Conforme	2018-07-29	"Livré dans les délais, aucun problème, appareil neuf."
iPhone 7	32GB	Noir	Ayoub Ait Nouar	3	"Ecran changer , problème en touch ID"	2018-05-07	"Je suis pas très satisfait pour ce téléphone , Ecran changer qui fait des bugs en bas de l'écran , Touch id il fait du bruit sur chaque click , a part ca tout ça marche bien ."
iPhone 7	32GB	Noir	Andrea Dumas	5	Il est au top	2018-03-12	"Je suis quelqu’un de très honnête. Cette iPhone 7 il est super je vous le recommande honnêtement il marche super bien, pas de problème avec, il est au top 👍"
iPhone 7	32GB	Or	Client d'Amazon	2	Anomalies après 2mois	2018-08-10	"À peine deux mois d’utilisation et je constate déjà des anomalies sur le téléphone . Il ne se verrouille plus (programmé à 3min pourtant) , il clignote ... oui oui jamais vu ça !"
iPhone 7	32GB	Noir	Client d'Amazon	5	Mobile	2017-01-22	"Rien à dire sur le produit en lui même c'est un iphone 7Par contre très très déçu de l'emballage,  du temps de livraison et j ai retrouvé mon colis dans ma boîte aux lettre pour un produit à ce prix je trouve cela très décevant et très irresponsable"
iPhone 7	32GB	Noir	Benoit Chartier	3	Coque non étanche.	2018-06-21	Je m’attendais à une coque étanche.
iPhone 7	32GB	Noir	LEGUET	5	iPhone 7 neuf_achat	2018-09-13	"Produit conforme, livraison ok."
iPhone 7	32GB	Argent	Logan C.	5	Parfait !! Comme si c'était acheté en magasin et meme mieux !	2017-04-27	"Franchement vu l'intitulé import j'avais peur, que ce soit une arnaque ou quoi que ce soit, ou qu'il on fontionne pas en France, je me suis dis je test quand même au pire je le renverrai. Et à ma très grande surprise, tout est parfait !!!! Colis arrive très rapidement ( deux jour après l'achat) emballage niquel boite sceller et certifier Apple. Des que j'ai mis ma sims dans l'iPhone 7 qui je précise et neuf et pas reconditionné, l iPhone ma demander le français par défaut, jai cliquer oui et tout cest fait ! Bref tout ce que j'ai à dire cest que le téléphone est moins chere que sur le marché français beaucoup moins chère, la livraison était parfaite, l'iPhone niquel neuf et carrément fonctionnel a 100pourcent !! Bref je conseil à ce qui ont peur de se lancer comme moi d y aller les yeux fermer !!! Car c'était parfait !!! Merci !!! (Seul bémol la notice est en allemand pour ma part, mais on s'en fou un peu de la notice !)  et aussi point fort l'iPhone est garanti 1 an Apple plus 1 an magasin, facture à l'appui qui m a été envoyé par mail ! Merci encore !!"
iPhone 7	32GB	Noir	Guarino	4	Le plaisir d'iOs	2016-12-13	"Mon dernier iPhone était le 4, j'avais décidé de repasser sur Android suite à l'augmentation constante des prix que je trouvais indécents. J'ai eu depuis plusieurs smartphone sous Android : en tant que développeur, android est pratique il n'y a pas à dire. Cependant, pour l'utilisation quotidienne, la simplicité d'iOS se ressent, la fluidité, ici on ne parle pas de capacité de batterie, de puissance de processeur : on s'en fiche ! Le hardware est optimisé avec le téléphone, la batterie dure et le monde apple est omniprésent pour être connecté. Le prix devient vite un facteur secondaire aux vu des avantages.Juste une inquiétude réside : comment se comportera le téléphone dans quelques années avec un iOS 12 ou 13 ..."
iPhone 7	32GB	Or	Néo	2	"Iphone ? J'en reviens, et c'est la grosse déception..."	2018-03-09	"Mon premier i-phone, et bin aïe aïe aïe... le dernier... Beau joueur, je commence par ses 5 qualités :+ le verrouillage par empreinte digitale est top : instantané, 100% de bonne ""lecture"", plus aucune fausse manipulation dans la poche (AP,sms,appels). Tous mes tel auront désormais ce système.+ la qualité des hauts-parleurs ! Une très bonne surprise ! Le 7 en avait enfin 2 ! Indispensable pour la qualité des appels dans des lieux un peu bruyants, et pour écouter de la musique. Et celui du haut est vers devant (logique mais pas systématique!), mais celui du bas est vers... le bas :( Comprends pas que la qualité du son soit autant négligée sur... des téléphones ! (leur fonction de base,non?)+ étanche IP67 (mais si souci, le SAV refuse de prendre sous garantie s'ils trouvent de l'eau dedans! Pas honnête de leur part...Vous voilà averti(e))+ autonomie (tient une journée même très chargée)+ les autorisations d'applications : ouf, dès leur installation, on nous demande si on veut bien partager des trucs, et si oui, c'est souvent QUE quand l'appli est utilisée. Je détestais androïd pour ça, il semble qu'il y ait eu évolution depuis mon dernier androïd (suis passé par l'OS BB entre temps : le top qui disparait malheureusement).Passons aux nombreux défauts :- En parlant de BB10 justement (dont le système d'écriture intelligent apprenait mes mots courants, en corrigeant même une faute de frappe), le système d'écriture de sms est vraiment nul chez Apple... Des émojis qui remplacent des mots : gadget. On ne peut pas appuyer ""dans"" un mot pour le corriger, il faut aller à un bout puis se déplacer dans le mot en ""glissant"" ! Sérieux ?? Et puis proposer 3 mots seulement !!! Quant aux manips pour juste faire un point, un chiffre... Waw, le degré zéro du pratique. (et non, je ne veux pas des ""applis sms"").- L'appareil photo (que j'utilise souvent). Euh, ouais... ""Live"" inutile. Flash et zoom en soldes. Pour 600€ le morceau, ça méritait mieux hein... (seul +: par faible luminosité sans Flash). Petit souci pour moi : le capteur au coin : il m'arrive encore de prendre un bout de doigt... Que celui à qui ce n'est jamais arrivé me lance la première pierre (ou un BB KeyOne, je préfèrerais)- Le petit interrupteur en haut à gauche se met parfois tout seul sur Silencieux dans ma poche... Juste rageant ce truc. Si encore c'était paramétrable... Lamentable.- prise lightning propriétaire... Pratique parce que sans sens comme l'usb-c, mais cela pose parfois des problèmes (exemple : quand on veut se faire dépanner la batterie par quelqu'un qui a un chargeur micro-usb, si courant...). C'est comme si on devait utiliser un pistolet de carburant différent dans une station-service parce qu'on a une iCar ?! Faudra qu'on m'explique l'intérêt....... Lamentable.- Itunes... Qui a inventé ce truc ?? Que ce soit pour la musique ou les photos, il FAUT passer par ce système. Pas le choix puisqu'il n'y a même pas de lecteur SD !! Lamentable.- absence de led pour signaler l'arrivée d'un sms, tellement pratique pourtant... Lamentable.- pas de recharge par induction sur ce 7.- les iphone ont tellement de retards sur androïd... Le 8 a l'induction, ouais ; il faudra attendre le 14 pour avoir un lecteur Sd ? le 16 pour une écriture sms intelligente ?? le 24 pour une led-sms ??? Quelle blague ! Même leur iphone X est loupé. Steve Jobs doit se retourner dans sa tombe.Au final : je ne recommande PAS DU TOUT ce produit, ni tous les iphone d'ailleurs (avis objectif et argumenté : je ne suis pas un hater). Trop de trucs non-paramètrables, trop fermé (itunes, pas de lecteur SD, prise lightning : ), batterie non-amovible, trop de trucs pénibles au quotidien... Les seuls +, d'autres téléphones sur d'autres OS le font aussi. Mon premier et dernier iphone."
iPhone 7	128GB	Or	tetess	5	Super	2016-12-31	Le produit est arrivé en parfait état En plus de cela j avais un Samsung avant et je  ne regrette absolument pas d être passée chez Apple la qualité de est juste irréprochable je kiffe
iPhone 7	32GB	Noir	DD	5	C'est un iphone donc c'est très bien	2017-08-27	"Acheté pour mon épouse. Comme il y a une pomme dessus elle  est très satisfaite. J'ai acheté pour moi un téléphone deux fois moins cher il y a peu de temps, et dont les caractéristiques me paraissent à peu près identiques. Mais ce n'est pas un iphone."
iPhone 7	128GB	Noir	cédric	5	Achat iphone 7 débloqué tout opérateur	2017-02-03	"Sans surprise, produit de haute volée. Qualité au rendez-vous, la couleur noire est du plus bel effet. La protection par coque skin Spiegen lui permet de se mettre en valeur dans faire foisonner l'encombrement. Livraison rapide sous 2 jours après commande. Transaction impeccable!!! Je recommande."
iPhone 7	32GB	Or Rose	Similary	5	Parfait	2017-06-22	"Téléphone neuf, emballage scellé et activation de la garantie via Apple sans problème.Le téléphone vient sûrement d'un pays au taux de change favorable, mais dans la mesure où il aura coûté 161€ de moins qu'en store pour les mêmes conditions ...Un sans faute."
iPhone 7	32GB	Noir	Azzuro	5	Un vrai bonheur	2017-01-16	"Rapide, puissant, ergonomique, rutilant, joli, solide, et waterproof (je n'ai pas essayé et faites attention car en cas de dégât lié à un liquide vous n'êtes pas couvert par la garantie Apple, oui c'est paradoxal).C'est un bijoux."
iPhone 7	128GB	Noir	Client d'Amazon	4	iPhone 7	2017-03-06	J'ai bien reçu mon iPhone 7 128 go et c'est bien un vrai avec la garantieRien a dire sauf que le colis a était mis dans la boîte au lettre
iPhone 7	128GB	Noir	Marc Toto	4	Du Apple	2017-07-01	"Le téléphone est rapide et puissant mais ne révolutionne pas la téléphonie mobile. Après avoir eu une Iphone 5S, je ne vois pas de différences si prononcées que ça. Après c'est du Apple: de la qualité et du verrouillage."
iPhone 7	32GB	Argent	Client d'Amazon	5	iPhone 7	2017-01-11	Ma fille ne le quitte plus elle est tous les jours avec il est très fonctionnel il est très pratique
iPhone 7	32GB	Or Rose	Stéph	5	Le top du top chez Topprice 24	2017-06-11	"Acheté au vendeur Topprice 24 vous pouvez foncer en toute sécurité !!Certes la notice est en Russe, mais peu importe car dès lors que vous avez mis votre Nano Sim dans l'iPhone 7 il se met aussitôt en Français :)Dès que je l'ai reçu (en 2 jours avec Premium) j'ai aussitôt vérifié le numéro de série sur le site d'Apple et ils indiquaient que cet iPhone n'avait pas encore été activé et que je ne pouvais pas connaitre la date de garantie : excellente nouvelle qui confirme un produit totalement  neuf et pas reconditionné comme certains veulent faire croire.J'ai donc activé mon iPhone 7 puis revérifié sur le site et j'ai bien eu confirmation de la garantie Apple avec possibilité de souscrire l'Apple Care + dans les 3 mois.J'ai ensuite envoyé un message de demande de facture (bouton dédié dans l'historique des commandes) et en moins de 24h j'avais ma facture dans le gestionnaire de messages.Je dispose donc bien des 2 ans de garantie Européenne (puisque c'est un import Europe) comme si je l'avais acheté dans n'importe quelle boutique en France ou ailleurs en Europe ;)"
iPhone 7	128GB	Or	Tomaselli	1	iPhone défectueux...	2017-09-09	"L'iPhone reçu à un problème au niveaux du haut parleur à côté de l'appareil photos, le sons semble venir de derrière le téléphone , même avec les sons à fond , tester avec plusieurs appels..."
iPhone 7	32GB	Noir	Client d'Amazon	5	un produit d'excellent qualité	2017-05-16	"Je suis très satisfait de l'Apple 7, d'autant que j'ai associé son acquisition à l'étui de protection représenté ci-dessous, qui est remarquable."
iPhone 7	32GB	Argent	Serge Mendes	4	Correspond aux attentes...	2017-04-03	J ai pas réussi à mettre convenablement la protection de l écran... mais bon il y en avait une. Sinon la protection en elle même est discrète. À voir dans la durée.
iPhone 7	128GB	Noir	rachid khedimallah	1	Téléphone nul	2018-01-05	Je suis vraiment très déçu c’était Un beau cadeau pour mon fils mais c’est une horreur le téléphone ne fait que de beuguer et l’écran ne fait que de se figer il n’e Veut plus
iPhone 7	32GB	Noir	Client d'Amazon	5	La saga numéro 7 des i phone	2016-12-06	J ai craque pour le 7 d importantes différences avec mon 5C que je ne regrette pas du toutMerci Amazon
iPhone 7	32GB	Noir	L.Daguin	5	Bon produit	2017-11-29	Bon produit correspondant à la description. avec les accessoires qu'il faut aussi.Rien à redire. Le passage d'android vers iphone a donc été un succès
iPhone 7	128GB	Noir	JG54000	3	Emballage plus que limite	2016-12-27	"Très déçu pas le colis reçu, pas de protection, une épaisseur de papier bulles dans une enveloppe!!La boite avait les coins enfoncés.Pour un produit à 800€++ c'est très limite.Je vous recommande d'aller l'acheter en magasin."
iPhone 7	128GB	Noir	serge moreno	5	Téléphone	2017-01-18	"que dire certains vont dire que l' iPhone 7 est une suite , mais non rien à voir avec le 6 S plus stable et beaucoup plus performant ( stéréo , et stabilisateur d'image ) et puce A 10 beaucoup plus puissante ."
iPhone 7	32GB	Noir	Laura	5	Vendeur A-Montain très fiable	2017-07-23	"Vendu par A-Montain, cet iphone est arrivé en 24h. Il était totalement neuf, sous emballage jamais ouvert. Après vérification, la garantie Apple à bien commencé le jour où j'ai acheté le téléphone. Vendeur très sérieux et matériel d'excellente qualité!Il faut cependant avoué que les nouveautés sont vraiment très minime .. À part le son en stéréo et l'étanchéité, aucun changement."
iPhone 7	32GB	Noir	pizzo	5	Super!!!	2016-11-19	"Reçu hier, soit 1 jour avant la date prévue. L'iPhone fonctionne parfaitement!Rien à dire ici, sauf que c'est à ce jour le moins cher du marché pour un achat neuf."
iPhone 7	128GB	Noir	KT	5	iPhone 7 - pour les fans d'IOS	2017-01-11	"Pour quelq'un que à fait la passage dépuis un iPhone 5s, c'était une très belle experience évidemment.Alors concernant le vendeur il n'y à aucune plainte. C'était neuf dans son emballage avec les accessoires correct. Quand j'ai acheté, c'était expedié par Amazon donc la livraison était correct ainsi que la garantie et la confiance dans Amazon.Toujours difficile à ajuster sans la prise 3.5mm mais c'est pour moi qu'utilise mes casques pro très souvent (maintenant avec le petit connecteur)"
iPhone 7	32GB	Noir	Borhan	1	S'est  fait arnaqué	2018-01-06	J'ai commandé un iPhone 7 et j'ai reçu un poster de Justin Bieber. C'est quoi cette blague. Tout de suite j'ai retourné l'article.
iPhone 7	32GB	Noir	Clara Poirieux	5	Recommande à 100%	2017-08-31	"Commandé à RH mobile, l'iPhone a mit moins d'une semaine à arriver!Il a été remis contre signature, bien emballé. Il est arrivé d'une couleur différente de celle que j'avais commandé, mais j'ai décidé de le garder quand même et RH mobile n'a pas rechigné quand j'ai demandé un petit geste commercial, ils sont aussi très réactifs pour répondre!Je recommande à 100%"
iPhone 7	32GB	Argent	Arvenger	4	Un bon smartphone	2017-11-12	"Commentaire objectif :J'ai ce smartphone comme téléphone de fonction.Il est efficace, mais ça reste un téléphone.Les plus :-Très réactif au tactile, notamment pour déverrouiller avec son empreinte digitale (par rapport à mon samsung galaxy)-photo de qualité-prise en mains assez rapideLes moins :-La batterie, même en l'utilisant peu elle se décharge pas mal, niveau autonomie apple doit travailler !Pour le moment j'en suis satisfait.Si mon commentaire vous à aider, merci de cliquer sur la mention :""commentaire utile"""
iPhone 7	128GB	Noir	Client d'Amazon	5	L'iPhone 7	2016-11-04	"Il est génial j'adore je peut pas me passer de l'iPhone, les autres marques je peux plus.Il est grand et léger c'est bien quand on la dans le sac c'est pas lourd parfait"
iPhone 7	32GB	Or Rose	Fabrice77	5	Iphone quoi	2017-03-16	"Rien à redire, après 2 ou 3 ans d'utilisation intensive, toujours fonctionnel (évidemment la batterie tient maxi la journée en utilisant courante...)"
iPhone 7	32GB	Noir	Client À	5	La garantie couvre tout ?	2018-07-22	"Bonjour,Je suis totalement satisfaite cela fait un 10 mois que je l’ai acheter mais aujourd’hui il ne marche plus il ne se rallume plus es que avec  ma garantie on peut me le réparer ou m’en donner un neuf. Merci"
iPhone 7	32GB	Noir	LBO	4	bon achat	2017-12-28	"iPhone 7 acheté et conforme, la garantie avec le numéro de série est prise sur le site par apple. Parfait."
iPhone 7	32GB	Noir	johnny c.	1	Batterie hs	2017-07-25	Téléphone neuf sous blisterAprès quelques jours d utilisation ma batterie ne tient pas la charge 😡😡😡50% de charge perdus en une nuit sans wifi ni Bluetooth
iPhone 7	32GB	Noir	Olga Puzanova	3	Rien de spécial	2018-06-28	Je trouve qu’il n’y a aucune différence entre l’iphone 7 et l’iphone 6 a par le bouton en bas du téléphone au lieu qu’il s’enfonce il vibre.
iPhone 7	32GB	Noir	Vincent DAVID	1	Décevant	2016-12-23	"J'ai reçu l'iPhone avec dans la boite une prise secteur non française !C'est vraiment dommage, heureusement que j'avais ce qu'il faut"
iPhone 7	128GB	Noir	BERNARD MEYER	2	Ne correspond pas à l'annonce	2017-12-12	"Appareil livré dans un sac plastique, sans sa boite et sans accessoires contrairement à ce qui est indiqué. Une rayure important en haut à droite de l'écran qui n'a pas été indiquée. J'ai tout de même payé 500 euros !!."
iPhone 7	32GB	Noir	philippe amari	5	"Iphone 7 au top, est sublime"	2016-09-28	"Bonjour, mon retour après l'avoir testé 1 semaine modèle 128 GoLors de sa keynote, Apple a comme d’habitude promis que son dernier né était ""le meilleur iPhone"" jamais créé. Côté performance, l'iPhone 7 est équipé d'une puce A10 Fusion quadricoeur, présentée comme 40 % plus rapide que l'A9 qui équipait l'iPhone 6S. La batterie a également été améliorée : le smartphone tiendrait deux heures de plus que son prédécesseur (seulement une heure de plus pour la version Plus). Les iPhone 7 sont équipés de hauts-parleurs stéréo et d'un écran Retina HD avec 3D Touch, 25 % plus brillant que le précédent. Le bouton home n'est plus physique comme auparavant, la technologie du retour haptique - déjà présente sur le trackpad des Mac - est utilisée pour donner l'impression du clic. Il est d'ailleurs personnalisable avec trois niveaux de pression différents.L'annonce la plus importante concerne sûrement l'appareil photo. La caméra avant passe à 12 mégapixels (avec ouverture à 1,8) et l'arrière à 7 mégapixels (ouverture 2,2). Le flash est maintenant constitué de quatre LEDs pour un meilleur rendu des couleurs. Mais surtout, l'iPhone 7 Plus est équipée d'un double capteur, deux lentilles à 12 mégapixels chacune. L'une est un grand angle, l'autre est un téléobjectif qui permet d'avoir un zoom optique x2. Apple promet que son nouvel appareil photo permet de faire des clichés plus nets, plus lumineux et surtout de créer un effet bokeh avec le nouveau mode portrait.Dernière évolution et pas des moindres, la disparition de la prise jack. Apple a pris la décision de ne pas équiper ses iPhone 7 du connecteur mythique. Tout appareil audio devra donc être relié via le port Lightning (qui sert aussi à charger l'iPhone) ou en Bluetooth. Pour que le changement ne se fasse pas trop sentir, l'iPhone 7 est par défaut livré avec un adaptateur et des écouteurs EarPods Lightening. Apple a par ailleurs dévoilé lors de la keynote de septembre de nouveaux écouteurs sans fil AirPods qui peuvent être achetés à part pour 179 euros.Côté design, l'iPhone 7 n'est pas très différent de son prédécesseur. Comme prévu, les lignes d'antenne ont disparu. Mais surtout, deux nouvelles couleurs font leur apparition : noir et noir de jais (brillant). Ce dernier coloris est réservé aux versions 128 et 256 Go.Mais reste un peut cher quand même, mais je vous le recommandé avec plaisirCordialement Philippe Amari"
iPhone 7	128GB	Noir	Mick	2	Zero	2018-11-25	Trop chère pour le prix des téléphone offre une meilleure durée de vie pour beaucoup moins chère je n acheterais plus jamais d apple
iPhone 7	32GB	Noir	Yattara	5	Très bien mais petit beug	2018-12-13	"Arriver rapidement, par contre petits beug au niveau de l’écran qui touche un peu partout par moment........"
iPhone 7	32GB	Noir	ferreira	1	Pas satisfait	2017-08-16	J'ai commander l'iPhone et au bout de 2 semaine d'utilisation meme pas le micro ne fonctionne plus quand on m'appelle jentent ce que l'on me dit et on ne mentent pas je suis pas satisfait de mon achat
iPhone 7	32GB	Noir	Sofiane	5	super iPhone	2018-10-05	Super iPhone 7 reçu dans son emballage d’origine avec écouteurs et chargeur je recommande fortement c’ette iPhone
iPhone 7	32GB	Or Rose	SIEURIN RAPHAELLE	4	Un des hauts parleurs du téléphone ne fonctionne pas	2017-12-30	"Je suis globalement satisfaite,livraison rapide ,ponctuelle.appareil conforme à mes attentes cependant ,un des hauts parleurs du téléphone ne fonctionne pas."
iPhone 7	32GB	Noir	Client d'Amazon	2	Bon marché mais un peu de soucis	2017-05-09	"Cet iPhone fonctionne bien. Mais son autonomie était vraiment catastrophique. L'énergie se décharge trop vite pendant la nuit, environ 60% chaque nuit, bien qu'il soit en mode d'avion ! Une autre chose qui me plait également pas est qu'il y'a une petite tâche dans le camera au dos. En tout cas, j'ai changé un nouvel iPhone à Apple Stores"
iPhone 7	128GB	Noir	Rocayca	4	Bon produit	2019-01-09	Bon produit
iPhone 7	128GB	Noir	Client d'Amazon	2	Un iphone défectueux	2016-11-06	"Deux iphone achetés , un était défectueux. Nous avons du aller le changer chez APPLE. Décevant pour un nouveau produitsorti il y a quelques semaines"
iPhone 7	32GB	Noir	Yann	5	Smarphone très agréable	2017-01-17	"Je met donc la note de 5/5 à cet iPhone 7, je l'avoue que j'ai été drôlement charmé par ce smartphone de la marque Apple..certes pas révolutionnaire mais modernisé et toujours plus optimisé et puissant.En l'espèce, cet iPhone 7 est magnifique tout d'abord d'un point de vue visuel, bien emballé, l'appareil se laisse découvrir sous plusieurs nouvelles couleurs, remarquons le noir mat et le noir de jais ( noir brillant ), ces deux couleurs sont magnifiques, personnellement j'ai un petit faible pour le noir mat.La prise en main, et la configuration sont toutes deux très faciles et intuitives. Ayant eu l'occasion de posséder autant d'iOs (Apple) que d'Androids, ma préférence va toujours vers Apple, certes cet avis est personnel et je conçois totalement que d'autres préfèrent le système Android.L'écran est très beau..rétina y est pour quelque chose.Nouveauté pour cet iPhone 7, la 3D Touch, ainsi que le bouton central ""Home"" tactile, ces deux innovations sont à première vue des gadgets mais elles se rendent très vite indispensables. Ensuite, vient le gros changement ! La disparition pure et simple du port Jack au profit d'un port lighting unique servant à la fois au rechargement de l'appareil et à écouter de la musique. Entre nous, ce changement peut être un peu déroutant au départ, il ne change en réalité pas grand chose dans l'expérience d'utilisation globale. Enfin Apple s'impose ( comme toujours ? ) comme pionnier des innovations ""risquées""; la prise jack étant déjà menacée d'extinction depuis un moment.Pour conclure, un appareil beaucoup plus puissant, toujours aussi séduisant, des innovations intéressantes et pionnières.. Un prix certes élevé, mais au regard de l'aura de la marque.  JE CONSEILLE donc ce smartphone sans hésitation, rappelant tout de même que 2017 verra naître un ou plusieurs nouveaux iPhone en septembre ( faut il attendre ? ) !"
iPhone 7	128GB	Or	Client d'Amazon	3	Durée de là garantie	2017-06-03	On ne parle pas de garantie? Je suis intéressée par l'iPhone 7 mais je m'inquiète de la garantie. Je pense que ma demande est justifiée vu le prix du téléphone
iPhone 7	32GB	Noir	Chevalier Clement	5	Superb :)	2017-01-06	"l'iphone 7 est vraiment un téléphone incroyable , c'est le meilleur de tous les smartphone , je le recommande a toute les personnesqui veulent un téléphone simple mais efficace"
iPhone 7	128GB	Argent	Justine D	1	"Attention, pas de garantie 2eme année"	2018-02-02	l'iPhone est mort au bout de 13 mois !!! Et la garantie n'est que d'un an !!!!!Donc je suis très déçue.
iPhone 7	32GB	Noir	Sujan g.	1	"High money ,low product"	2017-03-25	"J'ai acheté ce téléphone et je ne suis pas satisfait. L'appareil photo, il fonctionne si mal, se sentant mal de choisir le vendeur, totalement insatisfait de la caméra de téléphone"
iPhone 7	128GB	Noir	Shéryna	2	Franchement ne le recommande pas sur le net	2017-03-04	Le téléphone en lui même il ai bien mais par contre depuis que j'avais ce téléphone je me suis fait piraté mon compte au moins 4 fois donc j'ai changer ma carte depuis. Je conseille au gens qui veulent des iPhone de le prendre en magasin c'est mieux beaucoup mieux
iPhone 7	128GB	Or	bibi67	3	satisfait pour le moment	2017-03-08	"Je précise pour le momentCar un ancien téléphone X PERIA Z3 acheté sur AMAZON mais non vendu par AMAZON m'a causé beaucoup de tortPersonne ne voulait prendre en charge le SAV et SONY bien entendu m'a répondu je cite"" pas sous garantie l'étanchéité ""Trop facileDonc là j'ai acheté mais pas vendu par AMAZONJ'attends de voir"
